device_id,customer_id,tipo_device,sistema,es_principal
3011,1832,pos,Linux,0
3012,1501,web,Android,1
3013,2157,web,iOS,1
3014,1768,web,Windows,0
3015,4639,movil,Android,0
3016,805,movil,Linux,1
3017,1993,movil,Android,1
3018,4779,web,Android,1
3019,3181,pos,Android,0
3020,2312,pos,Linux,1
3021,4386,movil,Linux,1
3022,4241,movil,iOS,1
3023,529,movil,Linux,1
3024,2386,pos,Android,1
3025,1589,movil,Linux,0
3026,3983,pos,iOS,1
3027,1645,movil,Windows,1
3028,1593,pos,iOS,1
3029,3732,pos,Android,1
3030,3609,pos,Android,1
3031,78,pos,Windows,1
3032,4195,movil,iOS,1
3033,2694,web,Android,0
3034,1339,web,iOS,1
3035,3295,pos,Linux,1
3036,3024,movil,Linux,1
3037,4972,movil,Android,1
3038,2821,web,Windows,1
3039,4875,movil,Linux,1
3040,3926,pos,iOS,0
3041,2088,movil,Android,0
3042,4572,movil,Windows,1
3043,1138,web,Android,1
3044,679,pos,Android,0
3045,4934,web,Windows,1
3046,4628,pos,iOS,1
3047,230,movil,Linux,1
3048,2829,movil,iOS,1
3049,2124,movil,Windows,1
3050,2313,movil,Windows,1
3051,3333,movil,Linux,1
3052,1393,movil,Linux,0
3053,3736,movil,Windows,0
3054,2025,pos,Windows,0
3055,4178,web,Linux,1
3056,1661,movil,Linux,0
3057,230,movil,iOS,1
3058,2694,movil,Windows,0
3059,1622,movil,Windows,1
3060,1579,movil,iOS,1
3061,3788,movil,Android,0
3062,281,movil,Linux,1
3063,2516,pos,Linux,1
3064,4626,movil,Android,1
3065,2456,movil,iOS,1
3066,4319,movil,iOS,1
3067,769,movil,iOS,1
3068,3087,movil,iOS,0
3069,546,movil,Windows,1
3070,3252,movil,Windows,1
3071,4247,movil,iOS,0
3072,4863,movil,Linux,0
3073,14,movil,Android,1
3074,1402,pos,Android,0
3075,2255,movil,Linux,1
3076,2667,web,iOS,0
3077,2783,movil,iOS,0
3078,4876,movil,Android,0
3079,1099,movil,Android,0
3080,3205,movil,Windows,1
3081,431,pos,Android,1
3082,795,movil,Android,1
3083,3967,movil,Android,1
3084,3508,web,Android,1
3085,208,movil,Windows,1
3086,2152,movil,Windows,0
3087,2512,web,Windows,1
3088,4566,movil,Linux,1
3089,580,pos,Android,1
3090,4346,movil,Windows,1
3091,4699,web,Linux,1
3092,2831,pos,Linux,1
3093,4499,pos,iOS,1
3094,2767,web,Windows,1
3095,2989,web,Android,1
3096,4106,movil,Android,0
3097,1634,pos,iOS,1
3098,4095,movil,Linux,1
3099,1521,pos,Windows,0
3100,3482,web,iOS,1
3101,3349,pos,Android,1
3102,96,movil,Linux,1
3103,3885,movil,Linux,1
3104,3511,web,Windows,0
3105,1532,pos,Windows,1
3106,4876,pos,Windows,1
3107,615,pos,iOS,1
3108,4938,web,Android,1
3109,3487,movil,Windows,0
3110,4227,pos,iOS,1
3111,2146,movil,iOS,1
3112,1060,movil,Windows,0
3113,3018,web,iOS,1
3114,1773,web,Android,1
3115,1995,movil,Windows,1
3116,1667,movil,iOS,1
3117,2742,pos,iOS,1
3118,4124,pos,Windows,1
3119,2717,movil,iOS,1
3120,522,web,Android,0
3121,923,web,iOS,1
3122,4031,movil,Linux,1
3123,4205,pos,Android,1
3124,4926,web,Windows,1
3125,2656,web,Windows,0
3126,4754,web,iOS,1
3127,1205,web,Linux,1
3128,4306,web,Android,1
3129,3121,web,iOS,1
3130,1497,pos,Android,0
3131,4762,movil,Windows,0
3132,4869,web,Windows,1
3133,329,movil,Linux,0
3134,3992,movil,Windows,0
3135,1465,pos,Linux,1
3136,3193,movil,Windows,0
3137,2035,web,Android,1
3138,3591,web,Android,0
3139,503,web,iOS,1
3140,489,movil,iOS,1
3141,3838,web,iOS,1
3142,1427,web,iOS,0
3143,1600,movil,iOS,1
3144,1835,movil,iOS,1
3145,4761,movil,Linux,0
3146,1041,movil,Linux,0
3147,39,web,Windows,1
3148,2713,web,Linux,1
3149,2915,movil,Android,1
3150,39,movil,Linux,1
3151,187,movil,iOS,1
3152,750,web,Linux,1
3153,2832,pos,Android,1
3154,2410,web,Windows,1
3155,4558,pos,Linux,1
3156,669,web,Android,1
3157,2754,movil,Linux,0
3158,4874,movil,Windows,1
3159,2050,pos,Linux,1
3160,3547,movil,Android,1
3161,4749,pos,Windows,0
3162,182,web,Windows,1
3163,3242,pos,Windows,1
3164,977,movil,Windows,0
3165,2355,web,iOS,1
3166,2924,web,iOS,1
3167,2097,web,Linux,1
3168,1446,pos,Linux,1
3169,1309,pos,Windows,1
3170,380,movil,Android,0
3171,1856,movil,Android,1
3172,4887,web,iOS,1
3173,4600,web,Android,1
3174,4880,movil,Windows,0
3175,556,pos,Linux,0
3176,4668,web,Linux,1
3177,1223,web,Windows,0
3178,109,movil,Android,1
3179,65,movil,iOS,0
3180,3201,pos,iOS,1
3181,2316,pos,Linux,1
3182,1433,web,Android,1
3183,2135,pos,iOS,1
3184,4063,movil,Android,1
3185,3928,movil,Android,1
3186,3466,pos,iOS,1
3187,2498,movil,Linux,1
3188,2977,web,Android,1
3189,741,pos,iOS,1
3190,471,movil,Windows,1
3191,1666,movil,Windows,1
3192,3716,movil,Linux,0
3193,3991,pos,iOS,1
3194,4861,pos,Android,1
3195,110,movil,Windows,1
3196,3881,pos,Android,1
3197,4390,web,Windows,1
3198,2263,movil,iOS,1
3199,960,movil,Android,1
3200,1560,movil,Linux,0
3201,1117,movil,iOS,1
3202,681,web,Android,0
3203,1052,movil,Windows,0
3204,3774,pos,iOS,0
3205,4362,movil,Linux,0
3206,4992,web,Windows,1
3207,4381,movil,Android,1
3208,1951,movil,Android,1
3209,4695,pos,iOS,1
3210,4763,movil,Linux,0
3211,1929,pos,Windows,1
3212,2068,pos,iOS,1
3213,3836,pos,Linux,1
3214,1909,movil,Windows,0
3215,1372,pos,Linux,0
3216,4146,movil,Linux,1
3217,2115,pos,Windows,1
3218,2961,web,Android,1
3219,3171,movil,Android,0
3220,4757,web,Linux,0
3221,1993,web,Linux,0
3222,3232,web,iOS,1
3223,4124,web,Android,0
3224,2514,movil,Android,0
3225,1862,movil,Linux,1
3226,1222,movil,iOS,0
3227,2314,movil,iOS,1
3228,770,movil,iOS,1
3229,3563,web,Windows,0
3230,1433,movil,Windows,1
3231,1958,web,Windows,0
3232,2305,web,iOS,1
3233,1360,pos,Android,1
3234,4954,pos,Windows,1
3235,1257,pos,Linux,1
3236,73,movil,Linux,0
3237,1183,movil,Linux,1
3238,483,movil,Android,1
3239,1240,pos,Windows,1
3240,2243,web,Android,0
3241,3384,movil,Windows,1
3242,403,web,Linux,1
3243,765,web,Linux,1
3244,1836,web,Android,0
3245,2590,web,Windows,1
3246,804,web,Linux,1
3247,4202,web,Windows,1
3248,4218,web,Windows,0
3249,3003,movil,iOS,1
3250,2763,movil,Windows,0
3251,2820,movil,Android,1
3252,3125,pos,Linux,0
3253,3196,movil,Android,0
3254,310,pos,Windows,1
3255,3828,web,Android,1
3256,4653,pos,Linux,1
3257,2961,movil,Windows,0
3258,2257,movil,Android,1
3259,435,movil,Windows,1
3260,3124,web,Windows,1
3261,850,movil,Android,1
3262,107,movil,Windows,0
3263,2672,web,Android,1
3264,120,web,Linux,1
3265,3035,web,Windows,1
3266,4810,pos,Android,1
3267,1893,pos,Linux,1
3268,2162,movil,iOS,1
3269,3717,movil,Windows,0
3270,760,movil,Linux,1
3271,1647,movil,Windows,1
3272,4550,movil,Windows,0
3273,232,pos,iOS,1
3274,1595,pos,Linux,1
3275,562,movil,Windows,0
3276,1807,pos,Linux,0
3277,876,movil,iOS,0
3278,1639,movil,Linux,1
3279,993,web,iOS,1
3280,3736,web,Linux,1
3281,1557,pos,iOS,1
3282,4354,pos,Linux,0
3283,4819,movil,Android,1
3284,2477,pos,Android,1
3285,3572,movil,Windows,1
3286,677,movil,iOS,1
3287,3757,movil,Windows,0
3288,425,pos,Android,0
3289,1601,web,Windows,0
3290,1341,pos,Linux,0
3291,630,movil,iOS,1
3292,4230,movil,iOS,1
3293,3009,movil,Linux,1
3294,2066,web,iOS,0
3295,4464,movil,iOS,0
3296,168,movil,Windows,1
3297,4006,movil,iOS,1
3298,4013,movil,Android,1
3299,17,movil,Linux,1
3300,1546,movil,iOS,0
3301,1531,web,Android,1
3302,3814,pos,Linux,1
3303,1498,web,Windows,0
3304,543,pos,Windows,0
3305,727,movil,Windows,1
3306,379,movil,Windows,0
3307,4436,movil,Android,1
3308,4303,movil,Android,1
3309,3494,web,iOS,0
3310,3464,pos,iOS,1
3311,846,movil,Windows,1
3312,3853,movil,Linux,0
3313,4822,web,Linux,0
3314,674,movil,Windows,1
3315,3521,web,Android,1
3316,3040,pos,Android,1
3317,2058,web,Windows,1
3318,4446,pos,Windows,1
3319,738,movil,Android,0
3320,3959,movil,Android,1
3321,4313,web,Android,1
3322,3450,pos,Windows,0
3323,1725,pos,Android,1
3324,2654,movil,Linux,0
3325,1062,web,Android,0
3326,4684,movil,iOS,1
3327,1319,web,Android,1
3328,830,web,iOS,1
3329,3586,pos,Linux,1
3330,3222,web,iOS,0
3331,3385,pos,Windows,1
3332,2148,pos,Windows,1
3333,1303,web,Windows,1
3334,3076,web,Linux,0
3335,4806,web,Windows,1
3336,1961,web,Android,1
3337,1701,web,Linux,1
3338,3021,movil,Linux,0
3339,1025,movil,Android,0
3340,600,web,Android,1
3341,1442,movil,iOS,1
3342,4106,web,Windows,1
3343,2423,movil,Android,1
3344,646,web,Linux,1
3345,1992,movil,Linux,0
3346,3197,pos,Android,1
3347,3373,movil,Windows,1
3348,4748,web,iOS,1
3349,1647,movil,iOS,1
3350,3142,web,Windows,1
3351,4320,web,Windows,1
3352,1755,movil,Linux,0
3353,751,movil,Android,1
3354,843,movil,iOS,1
3355,3415,movil,Windows,0
3356,3429,movil,Linux,1
3357,3511,movil,iOS,1
3358,2304,pos,Linux,0
3359,2715,movil,Linux,0
3360,1506,web,iOS,1
3361,1428,movil,Linux,1
3362,3855,pos,Android,1
3363,2743,web,Linux,1
3364,4072,movil,Android,1
3365,3275,web,Windows,1
3366,2609,web,iOS,0
3367,2375,movil,Linux,1
3368,2465,web,Android,1
3369,3806,pos,Linux,0
3370,3936,movil,Linux,0
3371,1384,web,Android,1
3372,3621,pos,Linux,1
3373,3277,pos,iOS,1
3374,2951,web,iOS,1
3375,280,movil,iOS,1
3376,3979,web,iOS,0
3377,2271,movil,Android,1
3378,2156,movil,Linux,1
3379,684,web,Android,1
3380,602,movil,Linux,1
3381,2044,web,Windows,1
3382,1533,web,Linux,0
3383,961,movil,Linux,1
3384,3078,web,iOS,1
3385,507,movil,Linux,0
3386,1823,movil,Windows,1
3387,1195,movil,Android,1
3388,875,pos,iOS,1
3389,2316,movil,Windows,1
3390,4289,web,Windows,1
3391,2804,movil,Windows,1
3392,2808,movil,Android,1
3393,2118,movil,Android,1
3394,3191,movil,Windows,0
3395,3789,movil,Android,1
3396,4606,web,Linux,1
3397,734,web,Linux,1
3398,4556,web,Android,1
3399,1662,pos,Windows,1
3400,4554,movil,Windows,1
3401,4663,pos,iOS,0
3402,4135,pos,Windows,0
3403,970,movil,iOS,1
3404,262,web,iOS,1
3405,4280,movil,Windows,1
3406,4616,pos,Android,0
3407,3600,movil,iOS,1
3408,3960,movil,iOS,0
3409,386,web,iOS,0
3410,4349,web,Android,0
3411,1035,web,Android,1
3412,1540,movil,iOS,1
3413,1807,web,Android,1
3414,4164,pos,iOS,1
3415,2475,pos,iOS,1
3416,2057,web,Linux,1
3417,4633,pos,Android,0
3418,1601,pos,Linux,0
3419,3688,movil,Linux,0
3420,4791,movil,Windows,0
3421,801,movil,iOS,1
3422,2070,movil,iOS,1
3423,3276,pos,iOS,1
3424,4251,pos,iOS,1
3425,3595,pos,Linux,0
3426,2858,movil,Linux,1
3427,1486,pos,Linux,0
3428,4174,pos,Linux,0
3429,4815,web,iOS,1
3430,4859,web,Android,0
3431,4153,pos,Android,0
3432,339,pos,iOS,1
3433,274,movil,Android,1
3434,3962,movil,Windows,0
3435,1893,pos,Windows,1
3436,3757,movil,Android,1
3437,4529,movil,Android,1
3438,2439,movil,Linux,1
3439,1922,web,iOS,0
3440,3414,movil,iOS,1
3441,1284,web,Windows,0
3442,4092,web,Android,1
3443,2222,movil,Android,1
3444,1748,pos,Windows,1
3445,3267,pos,Windows,0
3446,3513,pos,Linux,1
3447,3379,web,Linux,1
3448,4404,web,Android,0
3449,2643,movil,Windows,1
3450,556,movil,Android,0
3451,2255,pos,Windows,1
3452,1141,web,Windows,1
3453,3805,movil,Windows,1
3454,1786,pos,iOS,1
3455,1114,movil,iOS,1
3456,3100,movil,iOS,0
3457,3616,movil,Linux,0
3458,1241,web,Linux,1
3459,3893,web,Windows,1
3460,71,movil,iOS,1
3461,4126,movil,Windows,1
3462,2869,movil,iOS,1
3463,4767,movil,Linux,1
3464,1545,pos,Linux,1
3465,2371,movil,Android,1
3466,2418,web,Windows,1
3467,1180,movil,Linux,1
3468,2714,movil,iOS,0
3469,1107,pos,Linux,1
3470,2453,web,iOS,1
3471,4709,movil,Windows,1
3472,3352,web,Windows,1
3473,281,web,Windows,0
3474,1716,movil,Linux,1
3475,1114,movil,Linux,1
3476,2177,movil,Windows,1
3477,4405,movil,Linux,1
3478,1988,web,Windows,1
3479,4581,pos,Windows,1
3480,3179,movil,Windows,1
3481,3022,web,Android,1
3482,3071,web,iOS,1
3483,1529,web,Android,0
3484,2840,web,Windows,1
3485,4379,web,Linux,1
3486,1131,pos,Linux,0
3487,3405,pos,Android,1
3488,4966,movil,Windows,1
3489,4357,movil,iOS,0
3490,3302,web,iOS,0
3491,1930,movil,Linux,1
3492,4317,movil,iOS,1
3493,693,movil,Android,1
3494,2446,pos,Linux,1
3495,714,web,iOS,1
3496,2845,movil,Windows,1
3497,4726,movil,iOS,1
3498,4725,pos,Android,1
3499,2757,movil,iOS,1
3500,1730,movil,iOS,1
3501,1828,movil,Android,1
3502,1522,pos,Android,1
3503,301,pos,Android,1
3504,4093,movil,Windows,0
3505,1029,movil,iOS,1
3506,3919,web,Windows,0
3507,1820,pos,Windows,1
3508,4123,web,Android,0
3509,1711,web,Linux,0
3510,3187,web,Windows,1
3511,4474,pos,iOS,1
3512,4193,web,Android,1
3513,1160,web,Windows,1
3514,388,movil,iOS,1
3515,1904,web,iOS,1
3516,4260,web,iOS,1
3517,1899,movil,Windows,0
3518,1439,web,Android,0
3519,4777,movil,Android,1
3520,1002,pos,Linux,1
3521,1160,movil,iOS,1
3522,4254,pos,Android,1
3523,813,pos,Linux,1
3524,1390,web,Linux,0
3525,3011,movil,Android,1
3526,2397,movil,Android,0
3527,4490,movil,Android,1
3528,1348,movil,Windows,1
3529,2996,movil,Android,1
3530,1538,web,Android,0
3531,4939,movil,Windows,1
3532,1487,web,Android,0
3533,3147,web,Android,1
3534,1783,movil,Android,1
3535,2549,movil,iOS,0
3536,1751,web,Windows,0
3537,2014,movil,Android,0
3538,2236,web,Windows,0
3539,3565,movil,Linux,0
3540,4461,web,Linux,1
3541,2549,movil,Windows,0
3542,2225,pos,Android,1
3543,4725,movil,Windows,0
3544,970,web,iOS,0
3545,273,movil,Linux,0
3546,1587,movil,Windows,1
3547,2825,movil,Android,1
3548,3519,movil,Android,0
3549,2389,pos,Linux,0
3550,4021,movil,iOS,1
3551,4601,movil,Linux,1
3552,4957,movil,Android,1
3553,3821,movil,iOS,1
3554,2785,movil,Windows,1
3555,629,web,Linux,1
3556,4346,movil,Windows,1
3557,4608,movil,Windows,0
3558,345,web,Android,1
3559,4643,movil,Android,0
3560,556,movil,iOS,0
3561,4011,pos,Windows,1
3562,2920,web,iOS,1
3563,460,web,iOS,1
3564,2789,pos,Linux,0
3565,2812,pos,Linux,1
3566,2536,movil,Android,0
3567,3116,movil,Windows,1
3568,2550,web,iOS,1
3569,60,web,Windows,0
3570,4673,movil,Android,1
3571,3186,movil,Windows,0
3572,1795,web,iOS,0
3573,4445,web,iOS,0
3574,1965,web,Windows,1
3575,4770,web,Windows,1
3576,1494,movil,Windows,1
3577,4772,movil,iOS,1
3578,2597,movil,iOS,1
3579,4234,pos,Linux,1
3580,4914,pos,iOS,1
3581,2666,web,Windows,0
3582,4177,movil,iOS,1
3583,4399,web,Windows,1
3584,3070,pos,iOS,1
3585,2457,pos,iOS,1
3586,2768,web,Windows,1
3587,2413,movil,Android,0
3588,3063,web,Linux,1
3589,2137,movil,iOS,1
3590,4341,movil,Android,1
3591,1804,pos,iOS,1
3592,1097,movil,iOS,0
3593,3749,pos,iOS,1
3594,211,movil,Windows,1
3595,534,web,iOS,1
3596,941,movil,Android,1
3597,3938,web,iOS,0
3598,1266,pos,iOS,0
3599,12,movil,iOS,1
3600,2002,web,Windows,1
3601,517,movil,Windows,1
3602,4890,pos,Android,1
3603,4443,web,Windows,1
3604,2068,movil,iOS,1
3605,1725,pos,Windows,1
3606,2184,pos,Linux,1
3607,4542,movil,Windows,1
3608,173,pos,iOS,0
3609,4255,movil,iOS,1
3610,1815,pos,Linux,1
3611,1676,movil,Windows,1
3612,4,movil,iOS,1
3613,1611,web,Windows,1
3614,2794,pos,Windows,1
3615,2421,movil,iOS,0
3616,4378,web,Android,0
3617,2791,pos,Windows,0
3618,2331,movil,Linux,1
3619,1501,web,Android,1
3620,4331,web,Android,1
3621,1726,web,Windows,0
3622,3929,pos,Linux,1
3623,4434,movil,Windows,0
3624,456,web,iOS,1
3625,3970,web,iOS,1
3626,1919,movil,Android,1
3627,1383,movil,Linux,1
3628,4506,pos,Linux,1
3629,1989,movil,Android,0
3630,558,movil,Windows,0
3631,4558,pos,Windows,1
3632,4287,movil,iOS,1
3633,3991,pos,Windows,1
3634,1169,movil,Windows,0
3635,1368,web,Linux,1
3636,3688,movil,Android,0
3637,1600,movil,Windows,1
3638,157,web,Android,1
3639,3380,pos,Linux,1
3640,4990,pos,Android,1
3641,4958,pos,iOS,1
3642,1048,web,iOS,1
3643,931,movil,Android,1
3644,1125,web,Windows,1
3645,1282,web,Windows,1
3646,4757,movil,Windows,1
3647,1129,pos,Linux,1
3648,3653,web,Android,1
3649,2083,movil,iOS,0
3650,4435,movil,Windows,0
3651,4816,movil,Android,0
3652,1177,pos,Linux,1
3653,506,pos,iOS,1
3654,225,web,Linux,1
3655,3839,pos,Windows,0
3656,4053,movil,Android,1
3657,180,pos,Android,1
3658,4515,web,Linux,1
3659,1329,pos,iOS,0
3660,4752,web,iOS,1
3661,742,web,Linux,1
3662,4410,movil,Windows,1
3663,3890,movil,iOS,1
3664,308,movil,Android,1
3665,1267,web,Linux,1
3666,1269,movil,Windows,1
3667,3681,pos,Android,1
3668,3029,movil,Android,1
3669,4048,web,Android,1
3670,1054,pos,Android,1
3671,1644,web,Windows,1
3672,2029,movil,Android,1
3673,2774,movil,Linux,1
3674,2026,movil,Linux,1
3675,2031,movil,Linux,1
3676,3009,web,iOS,0
3677,2664,movil,Linux,1
3678,2009,movil,Linux,1
3679,4594,pos,Android,0
3680,1663,movil,Android,1
3681,3415,movil,Windows,0
3682,33,pos,Windows,0
3683,2282,pos,Linux,1
3684,530,web,Linux,1
3685,4983,movil,Windows,0
3686,4915,movil,iOS,1
3687,4524,web,Linux,0
3688,1290,movil,Linux,1
3689,1319,movil,Android,0
3690,1464,web,Android,0
3691,1585,web,Linux,1
3692,570,web,iOS,1
3693,151,web,iOS,0
3694,4974,movil,Windows,1
3695,345,movil,iOS,0
3696,1660,web,iOS,1
3697,934,movil,Windows,0
3698,4717,pos,iOS,1
3699,4246,movil,Windows,1
3700,4841,movil,Android,1
3701,4363,web,Windows,1
3702,4243,pos,Linux,0
3703,4999,movil,iOS,0
3704,1509,movil,iOS,1
3705,3576,movil,Windows,1
3706,2552,web,Linux,0
3707,1012,web,iOS,1
3708,4167,web,Android,1
3709,2309,movil,Windows,1
3710,4792,movil,Linux,1
3711,861,movil,Windows,0
3712,1435,web,iOS,1
3713,1440,web,iOS,1
3714,3417,web,iOS,1
3715,3954,web,Windows,0
3716,4579,web,Linux,0
3717,1462,pos,Windows,1
3718,162,web,iOS,1
3719,639,web,Windows,0
3720,1058,web,Android,1
3721,1454,web,Linux,1
3722,4827,pos,iOS,0
3723,2785,web,Windows,1
3724,3368,movil,Android,1
3725,4268,web,iOS,1
3726,3236,web,Windows,1
3727,4295,pos,iOS,1
3728,2098,movil,Linux,1
3729,1466,pos,iOS,0
3730,4426,web,iOS,1
3731,4390,pos,Linux,1
3732,2328,web,Windows,1
3733,4460,pos,Android,1
3734,4042,movil,Android,1
3735,2619,movil,Linux,1
3736,4250,web,iOS,0
3737,1755,movil,Windows,0
3738,698,pos,Windows,0
3739,3958,movil,Linux,1
3740,4368,movil,Windows,0
3741,2491,movil,Android,1
3742,513,web,Windows,1
3743,809,movil,iOS,1
3744,1039,movil,Windows,1
3745,544,movil,Linux,1
3746,3777,web,Linux,1
3747,2302,movil,Android,1
3748,4842,movil,Android,1
3749,710,pos,Android,1
3750,1314,movil,Android,1
3751,4402,web,Windows,1
3752,4268,web,Windows,0
3753,4424,web,Linux,1
3754,4249,movil,Linux,1
3755,2756,pos,Android,0
3756,4703,movil,Windows,1
3757,1773,movil,iOS,0
3758,1440,web,Android,1
3759,4407,pos,Android,1
3760,3316,movil,Windows,0
3761,409,web,iOS,0
3762,4815,movil,Android,1
3763,4723,movil,iOS,1
3764,4334,web,Linux,1
3765,2454,pos,Linux,1
3766,1583,movil,Android,1
3767,1222,movil,Windows,1
3768,563,web,Android,1
3769,3778,pos,Windows,1
3770,4183,web,iOS,1
3771,1756,movil,Windows,0
3772,2838,web,Windows,1
3773,745,movil,Android,1
3774,370,movil,Android,1
3775,2092,pos,Linux,1
3776,1321,web,iOS,0
3777,466,pos,Linux,0
3778,3494,web,iOS,1
3779,473,movil,Linux,1
3780,1297,movil,iOS,1
3781,4269,movil,Windows,1
3782,236,movil,Windows,1
3783,3464,movil,Linux,1
3784,1679,movil,Linux,0
3785,4329,web,Linux,1
3786,266,movil,Android,1
3787,2405,pos,iOS,1
3788,139,web,Linux,1
3789,4643,movil,Android,1
3790,1366,movil,Linux,0
3791,1953,movil,Android,0
3792,73,pos,Linux,1
3793,163,movil,Windows,1
3794,223,movil,Android,1
3795,185,movil,Windows,0
3796,95,movil,Android,1
3797,3873,web,iOS,1
3798,684,movil,iOS,1
3799,3381,movil,Android,1
3800,976,pos,Linux,1
3801,3220,web,Android,1
3802,3694,movil,iOS,1
3803,2545,web,iOS,1
3804,3233,movil,Windows,1
3805,61,pos,iOS,0
3806,1461,movil,Linux,0
3807,482,movil,Windows,1
3808,4211,web,iOS,1
3809,4079,movil,Android,1
3810,4650,web,Android,0
3811,3652,pos,iOS,1
3812,1175,movil,Linux,1
3813,2596,movil,Android,0
3814,4236,movil,Windows,1
3815,3807,web,Linux,1
3816,490,movil,Windows,1
3817,1931,movil,Windows,0
3818,897,pos,iOS,1
3819,4301,movil,Windows,1
3820,2343,pos,Android,0
3821,2909,web,Linux,1
3822,2719,movil,Windows,1
3823,3256,movil,iOS,1
3824,18,web,Windows,1
3825,3907,web,Android,1
3826,4717,web,Linux,1
3827,4739,web,Android,1
3828,4077,movil,iOS,0
3829,542,movil,Windows,1
3830,198,web,Android,0
3831,1266,web,iOS,1
3832,4884,web,iOS,1
3833,977,movil,iOS,1
3834,609,movil,iOS,1
3835,465,pos,Linux,1
3836,1028,pos,iOS,1
3837,1262,pos,iOS,1
3838,2600,movil,Android,1
3839,2957,movil,Windows,0
3840,2030,movil,iOS,1
3841,3401,movil,Windows,1
3842,1818,movil,Linux,0
3843,241,web,iOS,0
3844,2857,movil,Android,1
3845,3882,movil,Android,1
3846,1762,web,Windows,0
3847,1183,movil,Linux,1
3848,2091,web,Linux,1
3849,1941,movil,iOS,0
3850,2923,movil,Windows,1
3851,413,pos,iOS,1
3852,3224,web,Linux,1
3853,1104,pos,iOS,0
3854,3209,web,iOS,0
3855,1410,web,iOS,1
3856,165,pos,iOS,0
3857,4805,movil,iOS,0
3858,4870,movil,Android,1
3859,1072,pos,Android,0
3860,1151,movil,iOS,1
3861,368,web,Linux,1
3862,2555,web,Windows,0
3863,613,pos,Windows,0
3864,77,pos,Linux,1
3865,2755,web,Android,1
3866,3273,web,Windows,1
3867,4164,movil,Linux,1
3868,1052,movil,iOS,1
3869,2984,pos,Linux,0
3870,2105,pos,iOS,1
3871,1227,movil,iOS,1
3872,4663,movil,iOS,0
3873,3155,movil,iOS,1
3874,1275,movil,Linux,1
3875,2390,pos,Windows,1
3876,4535,movil,Windows,0
3877,872,pos,iOS,1
3878,1962,web,iOS,1
3879,2181,pos,Windows,1
3880,3941,web,Linux,1
3881,2477,movil,Windows,1
3882,1568,pos,iOS,1
3883,2316,movil,Windows,1
3884,2155,pos,iOS,1
3885,4162,movil,Linux,1
3886,1076,web,Android,0
3887,2036,movil,iOS,1
3888,390,movil,Windows,1
3889,4825,movil,Android,1
3890,2735,movil,Windows,1
3891,2957,pos,Windows,0
3892,3863,web,Windows,0
3893,3565,pos,Android,1
3894,4078,pos,iOS,1
3895,2569,web,Android,0
3896,362,movil,Android,1
3897,59,web,Android,1
3898,4581,web,Linux,1
3899,1125,movil,Linux,1
3900,1781,movil,Android,0
3901,340,web,Android,0
3902,4582,movil,iOS,1
3903,2737,movil,Linux,1
3904,1040,movil,iOS,1
3905,121,movil,Windows,1
3906,3814,pos,Windows,1
3907,745,web,Windows,0
3908,4482,movil,Linux,0
3909,4544,pos,Windows,0
3910,2952,movil,Linux,1
3911,3955,web,Linux,1
3912,1023,web,iOS,1
3913,4961,movil,Windows,0
3914,3362,movil,iOS,1
3915,1776,movil,Windows,0
3916,1909,movil,Android,1
3917,3033,web,iOS,1
3918,2656,movil,Linux,0
3919,588,movil,iOS,1
3920,2031,web,Windows,1
3921,383,pos,Linux,1
3922,690,web,Linux,0
3923,204,pos,Linux,0
3924,4082,pos,Windows,1
3925,4122,web,Android,0
3926,1877,web,Android,1
3927,1701,movil,iOS,1
3928,1591,web,Linux,1
3929,868,pos,Windows,1
3930,4370,web,iOS,1
3931,2065,movil,Windows,1
3932,1488,pos,iOS,0
3933,2346,pos,iOS,0
3934,2641,movil,Windows,1
3935,1051,web,Windows,1
3936,2044,pos,Android,1
3937,4279,movil,Windows,1
3938,3588,movil,iOS,1
3939,3404,web,Linux,1
3940,1608,movil,Windows,1
3941,4516,web,Windows,1
3942,4900,movil,Linux,0
3943,4535,movil,Android,1
3944,1021,pos,Linux,0
3945,523,web,Linux,1
3946,571,movil,Windows,0
3947,4810,web,Android,1
3948,3340,movil,Android,1
3949,4209,pos,Linux,0
3950,2453,movil,iOS,0
3951,3474,movil,iOS,1
3952,3186,movil,iOS,1
3953,847,web,Windows,1
3954,3393,movil,Windows,1
3955,1335,pos,iOS,0
3956,2898,web,Linux,1
3957,1912,pos,Windows,0
3958,300,web,Android,1
3959,4959,movil,Linux,0
3960,1086,movil,iOS,1
3961,84,movil,Windows,1
3962,4057,pos,Windows,1
3963,1377,pos,Android,1
3964,1693,pos,iOS,1
3965,3575,web,iOS,1
3966,924,movil,Windows,0
3967,4986,movil,iOS,1
3968,1499,pos,Android,1
3969,2027,movil,Linux,1
3970,4599,movil,iOS,0
3971,3871,web,Android,1
3972,4790,movil,Windows,1
3973,2147,web,Linux,1
3974,1726,movil,Android,1
3975,2811,movil,Linux,0
3976,2295,movil,Linux,1
3977,2313,web,Windows,1
3978,1593,movil,Windows,1
3979,425,movil,Android,0
3980,4891,movil,Android,1
3981,2372,pos,Android,0
3982,2840,web,Linux,1
3983,4944,web,Windows,1
3984,62,web,Linux,1
3985,3559,movil,iOS,1
3986,1785,web,Windows,1
3987,2917,pos,Android,0
3988,3445,movil,Linux,1
3989,515,pos,Windows,1
