card_id,customer_id,tipo_tarjeta,estado,limite_credito,fecha_emision,fecha_vencimiento
5247,417,debito,activa,5171.51,2023-05-21 16:26:51,2028-03-20 15:56:45
5248,4134,debito,activa,16113.12,2018-09-11 10:10:51,2030-04-18 20:04:15
5249,2356,debito,activa,15275.04,2020-11-21 11:22:19,2027-12-11 13:25:50
5250,4942,credito,activa,17760.0,2021-11-04 11:14:34,2027-12-27 17:15:39
5251,898,credito,activa,11953.19,2018-10-20 03:13:38,2026-04-25 00:05:55
5252,53,credito,activa,18037.58,2022-06-16 14:22:30,2029-05-29 16:08:50
5253,606,debito,activa,1503.09,2020-03-11 20:33:44,2028-04-29 01:34:54
5254,3678,debito,activa,5820.6,2018-03-05 09:11:27,2026-07-01 20:16:32
5255,4548,debito,activa,16284.64,2023-02-27 06:31:22,2025-03-25 05:31:53
5256,461,debito,activa,9049.51,2018-07-09 05:05:56,2030-02-11 00:48:56
5257,775,credito,activa,5548.39,2022-09-27 22:30:12,2030-06-27 13:23:25
5258,4031,debito,bloqueada,16126.64,2018-07-03 18:15:37,2026-08-03 09:28:50
5259,3328,debito,activa,16623.09,2023-10-23 02:33:13,2029-11-24 08:51:07
5260,3323,debito,activa,9668.88,2021-03-05 07:51:20,2030-05-15 23:16:04
5261,2695,credito,activa,9865.28,2018-10-24 16:16:28,2029-02-14 17:21:13
5262,3519,debito,activa,15837.79,2019-06-08 13:14:54,2027-02-04 16:52:34
5263,485,credito,activa,15655.29,2018-01-06 08:54:56,2027-12-05 16:13:02
5264,4188,debito,activa,17464.71,2022-07-02 22:07:09,2026-02-02 02:59:18
5265,1188,credito,activa,13265.12,2018-02-09 01:55:10,2028-03-06 12:20:00
5266,3728,debito,activa,4531.94,2018-01-15 11:33:05,2030-03-27 21:19:54
5267,3997,debito,activa,11444.54,2020-10-12 12:25:22,2027-12-31 09:34:50
5268,2993,credito,activa,8265.31,2021-04-10 09:18:06,2030-08-11 07:01:24
5269,1710,debito,activa,1513.74,2020-08-09 12:41:27,2030-10-23 15:38:04
5270,1990,credito,activa,4733.55,2018-03-27 21:59:54,2026-10-25 09:59:20
5271,4274,credito,activa,4905.98,2022-10-31 23:00:52,2026-12-30 23:22:36
5272,4346,debito,activa,2564.39,2022-10-17 07:31:00,2026-04-06 22:25:09
5273,4861,credito,activa,9613.07,2021-03-10 13:47:56,2026-06-09 23:45:39
5274,3639,credito,activa,10652.67,2018-08-04 14:02:09,2026-04-14 10:41:40
5275,2715,credito,activa,7460.22,2019-06-20 14:33:02,2030-06-12 05:08:00
5276,4187,debito,activa,8834.83,2019-08-09 14:14:36,2030-11-24 18:36:08
5277,339,debito,activa,11440.35,2023-06-01 11:31:10,2028-10-07 09:39:10
5278,1662,debito,activa,3289.19,2023-04-13 23:36:04,2026-12-06 18:22:27
5279,4265,credito,activa,11683.34,2022-03-28 20:35:08,2030-12-13 16:22:17
5280,3695,credito,activa,14488.57,2019-07-19 18:59:56,2030-03-29 16:27:22
5281,4876,debito,activa,17620.48,2022-07-21 20:26:52,2026-08-14 15:11:22
5282,170,debito,activa,6729.9,2019-11-10 11:08:04,2029-06-11 10:59:01
5283,4234,credito,activa,15200.78,2020-12-08 15:33:15,2030-02-18 16:00:01
5284,3100,credito,activa,12514.4,2018-10-29 06:17:33,2030-03-04 18:04:41
5285,4615,credito,activa,10553.18,2023-10-24 13:40:24,2026-06-26 13:13:20
5286,3013,debito,activa,18471.56,2019-04-26 13:07:05,2025-01-05 10:11:38
5287,2611,debito,activa,12780.13,2023-02-07 06:14:16,2027-06-12 16:50:02
5288,2474,debito,bloqueada,7955.32,2021-03-08 12:00:38,2028-02-04 15:16:40
5289,3762,debito,activa,14545.73,2022-11-19 07:25:28,2029-01-11 16:14:46
5290,2689,credito,activa,19237.66,2019-07-04 16:43:45,2030-11-18 10:51:12
5291,4805,debito,activa,18445.39,2021-10-01 04:47:37,2030-11-25 14:33:58
5292,1291,credito,activa,19625.13,2019-07-06 10:45:49,2026-11-21 21:57:28
5293,2036,debito,activa,2806.59,2022-04-26 05:10:18,2028-01-05 23:02:51
5294,107,credito,activa,9425.43,2019-04-08 11:02:31,2026-12-02 14:38:10
5295,2608,debito,activa,9221.1,2021-10-14 21:32:32,2026-02-06 10:02:54
5296,2186,debito,activa,8292.42,2018-04-05 06:26:19,2026-12-06 03:17:33
5297,1689,debito,activa,4391.33,2023-04-17 17:50:30,2028-08-07 22:04:51
5298,6,debito,activa,16811.78,2018-05-01 11:13:11,2028-08-19 02:06:59
5299,523,credito,activa,13788.5,2022-07-29 05:36:15,2025-09-28 15:12:50
5300,3344,debito,activa,12513.82,2019-01-09 16:57:22,2029-04-26 01:13:59
5301,3896,credito,activa,9490.21,2020-08-26 07:27:09,2027-12-24 10:29:35
5302,66,credito,bloqueada,8381.92,2020-06-24 10:39:59,2025-04-18 23:46:32
5303,3411,credito,activa,15942.78,2018-12-01 20:16:51,2028-12-29 19:37:16
5304,2982,credito,activa,11009.87,2020-12-20 11:21:15,2028-05-18 17:37:30
5305,4594,debito,activa,12545.39,2023-10-24 02:33:40,2025-10-12 17:01:37
5306,2816,debito,bloqueada,2900.06,2019-07-15 12:50:54,2025-06-02 02:20:39
5307,2018,credito,activa,9958.19,2023-01-08 09:31:00,2029-09-09 14:28:10
5308,1743,credito,activa,3475.99,2022-05-30 21:19:51,2028-11-27 10:04:26
5309,3510,debito,activa,2022.84,2019-06-05 01:09:10,2025-05-22 13:19:29
5310,4082,credito,activa,14096.61,2018-11-06 19:46:44,2029-05-09 00:31:28
5311,3535,debito,activa,6221.46,2022-03-27 03:33:06,2026-08-06 08:21:25
5312,2783,credito,activa,19336.02,2019-08-24 03:01:51,2028-04-23 20:39:01
5313,363,debito,activa,12504.48,2023-02-19 00:28:22,2030-03-02 07:12:50
5314,3282,credito,activa,13258.08,2019-04-28 08:28:27,2029-03-27 17:12:31
5315,1635,credito,activa,4739.64,2023-03-21 02:52:49,2026-01-11 06:59:28
5316,525,credito,activa,3448.77,2020-11-14 06:07:14,2029-04-21 01:13:06
5317,4927,debito,activa,10982.76,2021-11-13 14:26:07,2026-05-08 02:46:52
5318,1723,debito,activa,18585.66,2023-08-08 20:25:26,2026-09-14 01:52:12
5319,420,debito,bloqueada,2059.16,2022-08-30 12:22:57,2028-03-30 03:20:06
5320,4229,credito,activa,10655.26,2021-04-23 02:26:50,2025-04-30 20:18:55
5321,3865,credito,activa,4775.5,2021-10-23 16:29:51,2025-11-03 13:23:24
5322,1068,debito,activa,15857.7,2018-12-28 14:02:35,2025-02-13 23:48:22
5323,1401,debito,activa,13957.03,2023-09-09 14:15:52,2029-03-07 16:51:29
5324,1420,credito,activa,2846.92,2022-09-19 15:40:19,2026-01-23 08:54:39
5325,3134,debito,activa,12710.41,2018-07-23 09:19:07,2026-04-30 14:02:05
5326,3637,credito,activa,19688.4,2020-11-17 04:45:11,2028-05-16 15:38:40
5327,4003,debito,activa,11034.64,2020-02-04 23:39:21,2025-11-06 23:53:19
5328,630,debito,activa,6423.53,2021-02-10 04:05:05,2028-01-06 12:36:51
5329,4417,debito,activa,3890.57,2019-03-16 06:09:34,2030-06-27 08:13:55
5330,1835,credito,activa,19803.2,2020-01-14 22:47:12,2029-09-17 01:02:59
5331,4132,debito,activa,11712.5,2022-03-05 18:19:32,2026-11-22 13:00:33
5332,2354,debito,activa,8119.27,2019-08-09 03:39:43,2029-10-01 12:03:44
5333,3056,debito,activa,5071.99,2021-06-10 01:39:07,2030-10-07 18:15:42
5334,2941,credito,activa,19053.79,2018-05-10 05:12:15,2029-10-07 13:04:49
5335,12,debito,activa,12913.55,2021-01-18 06:22:50,2030-05-18 22:17:03
5336,2131,debito,activa,2095.68,2018-07-02 03:20:08,2026-07-23 04:53:39
5337,3104,debito,activa,2129.49,2022-02-01 14:57:53,2025-10-06 12:05:05
5338,1432,credito,activa,18849.28,2023-08-12 11:48:58,2029-03-12 16:22:52
5339,3158,debito,activa,14491.84,2023-01-11 14:05:14,2030-09-01 21:00:40
5340,1435,credito,activa,2965.18,2018-11-03 21:35:52,2030-05-13 04:06:12
5341,957,credito,activa,12851.42,2022-06-04 02:21:48,2028-09-12 16:41:53
5342,3859,credito,activa,8969.2,2018-10-10 13:58:56,2027-03-26 10:27:12
5343,4809,credito,activa,15985.35,2023-08-24 11:05:06,2029-07-18 11:47:44
5344,3635,debito,activa,6200.54,2023-07-28 09:44:06,2027-03-14 10:03:20
5345,3904,debito,activa,8274.09,2020-09-22 22:10:06,2028-06-04 15:20:58
5346,241,debito,activa,4180.44,2022-06-27 09:07:59,2029-01-26 13:47:03
5347,1956,debito,activa,5797.31,2022-10-16 04:04:34,2026-09-15 07:45:26
5348,2013,credito,activa,4593.9,2022-11-22 17:34:45,2027-10-05 14:26:38
5349,4992,credito,activa,1461.7,2023-12-22 16:16:02,2028-10-07 03:51:26
5350,4066,credito,activa,1877.16,2022-07-11 15:15:13,2027-03-28 01:01:16
5351,2804,credito,activa,16876.86,2022-06-09 18:44:41,2026-02-12 01:52:03
5352,3904,credito,activa,16272.28,2021-05-09 16:33:26,2026-03-27 23:03:53
5353,1025,credito,activa,3673.72,2022-08-25 13:07:44,2026-10-14 21:19:37
5354,601,debito,activa,13690.01,2023-06-22 08:21:24,2026-11-05 05:38:50
5355,2330,debito,activa,15167.24,2019-09-17 06:34:56,2030-11-17 09:38:03
5356,2699,credito,activa,1974.22,2020-05-27 21:19:00,2026-04-20 15:04:42
5357,4695,credito,activa,2682.33,2020-09-22 04:31:24,2026-03-17 01:01:33
5358,3027,credito,activa,11697.34,2019-02-25 21:47:52,2026-05-17 09:47:55
5359,1143,debito,bloqueada,8108.86,2021-10-23 14:11:06,2029-04-29 09:56:25
5360,1012,debito,bloqueada,14288.43,2019-09-08 07:02:45,2025-02-22 11:12:37
5361,1104,debito,activa,11596.08,2020-06-29 04:37:02,2030-05-27 01:40:39
5362,1647,debito,activa,1589.41,2023-04-30 23:14:29,2025-11-26 17:40:08
5363,1701,credito,activa,13989.89,2021-08-17 12:39:49,2030-03-03 05:07:45
5364,219,debito,activa,4874.44,2021-06-09 22:10:35,2027-06-27 07:51:04
5365,3589,debito,activa,6939.4,2021-09-13 22:18:08,2027-02-28 09:26:29
5366,727,debito,activa,14991.4,2021-03-17 12:08:58,2026-04-24 08:44:09
5367,4614,debito,activa,15653.81,2018-09-13 23:21:39,2027-12-12 07:32:33
5368,812,debito,activa,7570.48,2022-03-04 19:44:48,2029-10-07 12:30:57
5369,4910,credito,activa,2695.32,2018-03-16 01:12:11,2030-09-14 17:08:21
5370,4710,credito,activa,15623.78,2022-03-07 05:27:54,2029-10-25 17:30:05
5371,4522,credito,activa,17533.99,2018-11-21 02:33:04,2026-04-25 08:10:26
5372,1584,credito,activa,19321.93,2020-09-25 21:51:31,2030-08-29 02:17:45
5373,4038,credito,activa,7038.71,2022-10-10 18:03:22,2030-10-31 05:45:54
5374,883,debito,activa,3353.19,2022-02-13 01:26:48,2030-05-16 11:46:12
5375,432,debito,activa,18815.55,2023-03-10 03:47:08,2026-07-27 01:54:32
5376,4035,debito,activa,8595.55,2021-04-22 23:40:29,2026-07-10 00:13:49
5377,948,debito,activa,2777.15,2020-08-08 09:22:37,2028-01-05 00:41:19
5378,3908,debito,activa,10476.84,2022-03-27 00:50:03,2028-06-12 09:01:49
5379,1668,debito,activa,4619.97,2020-06-11 06:43:55,2025-06-27 14:09:06
5380,2983,debito,bloqueada,7750.29,2023-10-27 06:38:36,2028-03-17 09:09:59
5381,2540,credito,activa,7086.66,2023-12-12 09:53:05,2026-07-23 16:29:12
5382,2114,credito,activa,19758.45,2018-06-21 05:42:44,2030-04-04 20:22:53
5383,391,debito,activa,13150.75,2022-06-28 00:59:18,2027-11-15 16:20:50
5384,83,credito,activa,10344.25,2018-05-10 08:20:51,2026-10-18 18:02:16
5385,1003,credito,activa,10761.3,2019-08-08 08:10:44,2028-02-29 11:48:19
5386,481,debito,activa,12477.69,2018-10-05 02:18:07,2030-08-01 09:35:42
5387,777,credito,activa,17582.34,2020-08-12 04:30:50,2025-06-03 04:44:26
5388,4090,debito,activa,3773.66,2022-12-31 04:55:38,2028-04-25 11:31:34
5389,1755,debito,activa,12393.03,2022-11-10 21:20:40,2027-01-23 14:57:34
5390,1249,debito,activa,7121.48,2022-08-14 09:08:05,2030-05-29 05:13:21
5391,1137,debito,activa,11856.64,2019-06-23 14:33:57,2029-01-27 13:03:16
5392,2700,debito,activa,10836.89,2023-06-15 07:23:09,2027-01-31 01:50:12
5393,3257,debito,bloqueada,1568.75,2020-09-01 11:42:35,2025-07-27 03:12:28
5394,1536,credito,activa,12066.83,2018-05-29 23:51:39,2030-07-06 12:03:38
5395,3245,credito,activa,14475.06,2022-07-18 23:42:32,2025-12-23 11:39:43
5396,523,credito,activa,5673.99,2018-03-28 21:04:49,2029-07-10 12:55:45
5397,1695,credito,activa,3030.5,2018-05-27 16:02:58,2025-06-22 04:33:15
5398,2253,credito,activa,5021.24,2020-07-30 05:17:06,2027-04-24 16:41:05
5399,4838,debito,activa,13091.84,2021-04-10 20:19:41,2028-05-17 21:01:29
5400,3610,credito,activa,9907.06,2019-08-08 20:07:04,2030-10-26 02:26:37
5401,278,credito,activa,17440.79,2020-12-28 21:32:40,2029-03-08 21:29:56
5402,148,debito,activa,6414.78,2022-07-29 18:33:56,2027-05-07 19:37:32
5403,4874,debito,activa,7936.86,2018-06-12 21:51:21,2025-11-21 19:10:14
5404,4515,credito,activa,11032.95,2023-10-27 15:04:02,2027-01-05 04:54:21
5405,2586,debito,activa,9740.32,2021-09-09 18:46:31,2025-01-20 14:43:29
5406,3655,debito,activa,11407.46,2022-04-29 11:10:29,2029-02-17 14:29:13
5407,3621,debito,activa,6929.68,2022-06-16 23:06:41,2030-09-10 12:26:00
5408,2440,credito,activa,4166.75,2019-07-08 22:16:28,2027-09-07 11:08:23
5409,940,debito,activa,16263.0,2022-04-30 14:49:13,2026-12-13 20:03:56
5410,3710,debito,activa,1746.61,2021-02-26 02:38:09,2029-10-03 09:53:47
5411,4338,debito,activa,8024.4,2023-10-18 04:59:11,2027-08-06 06:16:54
5412,1224,credito,activa,2660.64,2023-12-13 06:52:19,2026-01-15 02:49:04
5413,3364,credito,activa,14990.24,2018-05-19 22:37:02,2030-07-23 10:12:30
5414,3024,debito,activa,7944.75,2019-10-29 09:46:11,2029-10-12 02:14:26
5415,1818,debito,activa,1570.94,2018-11-03 11:55:54,2027-10-04 12:07:27
5416,3373,debito,activa,2441.63,2021-11-21 13:49:10,2026-04-07 08:45:00
5417,684,credito,activa,4773.37,2019-07-31 23:11:51,2025-02-12 02:30:51
5418,1233,credito,activa,15951.4,2019-11-20 09:14:36,2030-08-13 12:31:16
5419,3386,credito,activa,16184.58,2020-09-22 04:05:03,2025-08-11 21:06:20
5420,617,debito,activa,19935.64,2018-08-15 16:33:05,2026-11-14 17:51:44
5421,2074,debito,activa,5577.54,2019-09-25 14:07:48,2028-04-12 07:01:49
5422,2911,debito,activa,2148.3,2022-03-19 18:23:46,2026-06-27 04:45:54
5423,2018,credito,activa,6379.49,2019-10-05 07:25:24,2028-05-31 18:32:51
5424,4224,credito,activa,4397.58,2022-11-10 11:40:56,2030-08-16 23:04:25
5425,4509,credito,activa,14497.37,2023-06-13 17:15:41,2025-06-28 02:58:40
5426,2185,credito,activa,19415.57,2023-03-20 13:51:51,2029-04-30 12:45:42
5427,1358,credito,activa,6187.48,2018-02-18 10:40:36,2027-06-11 03:07:53
5428,4667,debito,activa,7244.03,2018-05-21 12:52:57,2030-08-25 21:12:22
5429,3064,debito,activa,7671.21,2021-03-31 05:51:40,2028-05-25 13:42:10
5430,2469,credito,activa,17282.12,2019-10-03 02:41:52,2026-12-14 05:16:08
5431,3921,credito,bloqueada,11982.36,2023-11-12 20:36:30,2029-11-09 18:10:38
5432,4237,debito,activa,19505.55,2018-12-28 10:16:10,2029-01-11 04:42:04
5433,1940,credito,activa,12916.08,2020-06-21 08:54:05,2030-08-03 18:21:31
5434,3857,debito,activa,14411.76,2018-01-15 17:20:57,2028-02-10 04:20:08
5435,51,debito,activa,2694.18,2020-01-17 20:34:56,2028-04-14 14:55:10
5436,2977,debito,activa,19081.93,2023-08-12 06:54:26,2025-07-16 12:49:28
5437,1361,credito,activa,12933.07,2020-10-24 14:33:32,2027-09-03 00:55:59
5438,3737,credito,bloqueada,10883.43,2019-07-05 02:22:57,2027-05-11 03:20:47
5439,3803,credito,activa,8360.67,2021-04-26 10:13:36,2029-01-19 07:51:45
5440,3803,debito,activa,2463.95,2019-12-11 12:38:15,2025-05-20 21:53:54
5441,366,debito,activa,3533.59,2021-03-01 02:12:27,2028-01-29 05:47:21
5442,2956,credito,activa,1222.21,2021-06-02 20:12:56,2027-09-17 07:08:56
5443,3046,debito,activa,19975.16,2018-05-20 01:18:28,2027-02-21 03:45:37
5444,2004,credito,activa,15939.5,2019-04-30 10:54:30,2029-11-02 19:37:43
5445,2902,credito,activa,16151.59,2019-03-17 03:38:15,2025-08-14 22:30:21
5446,258,credito,activa,14871.71,2023-02-04 06:09:28,2026-06-26 11:15:02
5447,3460,credito,activa,10198.01,2020-02-04 20:00:04,2030-04-30 13:32:37
5448,45,debito,activa,2675.75,2023-04-16 18:03:55,2030-08-12 13:55:12
5449,269,credito,activa,2373.11,2023-09-09 01:25:08,2025-07-29 01:42:50
5450,1335,debito,activa,18411.11,2020-03-13 03:41:26,2028-02-19 05:30:07
5451,672,debito,activa,1005.97,2021-08-06 17:16:48,2025-09-26 16:15:48
5452,3639,debito,activa,14282.95,2023-10-15 21:58:54,2028-08-23 02:52:15
5453,235,debito,activa,12942.99,2022-11-08 14:31:33,2027-04-12 14:46:56
5454,3208,credito,activa,10523.28,2023-04-30 12:08:29,2025-08-12 18:15:58
5455,2401,credito,activa,19524.06,2020-08-20 07:49:57,2025-08-29 18:18:33
5456,1418,debito,activa,4764.44,2019-09-29 12:40:57,2029-10-26 04:54:10
5457,4371,debito,bloqueada,15920.44,2023-07-23 20:17:22,2030-09-23 15:41:58
5458,3255,debito,activa,13821.94,2020-04-26 23:38:34,2027-11-30 05:50:27
5459,440,credito,activa,19514.2,2021-06-25 08:25:03,2027-10-23 02:43:47
5460,4968,credito,activa,18747.36,2023-11-15 15:06:05,2028-08-23 13:46:06
5461,651,debito,activa,3442.85,2018-02-01 18:36:37,2027-04-24 21:23:40
5462,34,debito,bloqueada,6846.61,2021-07-16 02:48:34,2025-02-22 12:40:34
5463,2753,debito,activa,17165.2,2021-07-09 03:13:22,2029-11-05 14:37:23
5464,4963,debito,activa,5344.55,2021-03-17 16:58:56,2030-09-15 05:59:17
5465,3033,credito,activa,8192.25,2020-05-13 23:38:44,2025-10-11 17:36:34
5466,4928,debito,activa,12893.31,2019-08-12 17:53:02,2029-11-26 06:58:13
5467,1111,debito,activa,11695.36,2022-02-25 20:03:36,2028-03-14 02:44:49
5468,3282,debito,activa,13171.52,2020-02-27 08:46:24,2030-01-15 14:24:53
5469,462,debito,activa,14556.28,2023-02-08 12:54:30,2026-10-20 04:04:17
5470,322,debito,activa,14846.63,2018-02-02 09:41:42,2030-01-10 23:16:42
5471,4511,credito,bloqueada,15013.59,2023-05-01 13:59:30,2027-09-25 10:31:07
5472,1875,credito,activa,19841.86,2023-11-22 14:16:04,2028-11-01 18:30:16
5473,3040,credito,activa,7775.16,2021-05-13 16:16:01,2029-08-27 20:21:16
5474,2238,debito,activa,1839.54,2018-05-10 20:47:07,2029-03-24 00:59:39
5475,4022,debito,activa,7628.38,2023-12-03 09:39:11,2028-01-17 11:58:29
5476,1257,debito,activa,18319.94,2021-10-27 09:25:35,2026-07-29 08:22:01
5477,2440,debito,activa,2584.39,2019-02-05 10:36:15,2025-07-07 00:41:51
5478,4010,debito,activa,13291.9,2023-08-22 18:06:23,2029-01-22 11:39:23
5479,3241,debito,activa,9040.07,2023-11-13 04:47:58,2025-01-02 15:21:56
5480,4264,debito,activa,18509.88,2019-11-24 18:11:26,2026-03-02 22:00:42
5481,3303,debito,activa,18642.89,2018-08-08 02:40:36,2025-02-26 10:07:11
5482,2712,credito,activa,15919.65,2023-06-04 22:40:56,2027-02-27 23:20:53
5483,1410,debito,activa,2871.89,2018-12-22 08:49:08,2026-06-09 05:13:02
5484,2429,debito,bloqueada,1469.58,2018-12-25 03:46:50,2028-09-12 05:53:06
5485,1833,debito,activa,3595.21,2019-05-09 18:13:11,2026-05-07 19:23:01
5486,2025,credito,activa,7114.66,2022-02-26 19:56:41,2030-09-03 06:02:08
5487,3347,credito,activa,5587.21,2018-07-26 14:37:23,2025-02-16 07:41:26
5488,4994,debito,activa,8025.42,2019-07-24 16:12:19,2025-08-09 23:08:23
5489,3932,credito,activa,3718.46,2022-07-27 05:07:34,2030-04-19 19:33:27
5490,2912,debito,activa,15297.56,2020-10-14 03:06:54,2030-07-19 18:48:15
5491,4958,credito,activa,17060.63,2019-06-04 23:46:04,2029-03-22 10:09:53
5492,4246,credito,activa,10271.1,2020-03-07 21:57:49,2025-10-26 13:17:12
5493,3214,credito,activa,19174.01,2023-10-17 12:00:05,2026-02-27 09:33:30
5494,2164,credito,activa,3286.54,2023-11-30 08:23:24,2030-08-18 14:53:12
5495,4920,debito,activa,3010.46,2021-05-22 04:16:57,2025-10-07 00:22:31
5496,1453,debito,bloqueada,4807.58,2020-06-03 20:43:59,2026-04-11 00:17:20
5497,2754,debito,activa,19656.34,2022-07-25 02:27:01,2027-08-14 07:26:42
5498,2902,credito,activa,8913.46,2020-06-08 22:26:13,2025-08-16 17:01:05
5499,3072,debito,activa,18558.01,2020-06-03 13:07:49,2026-09-19 22:12:21
5500,4047,debito,activa,4838.19,2022-11-07 06:21:30,2029-11-11 19:37:06
5501,306,debito,activa,17075.96,2020-03-23 10:47:35,2027-01-27 23:55:43
5502,1385,debito,activa,6890.35,2018-12-04 01:45:13,2028-08-28 22:51:37
5503,3368,credito,activa,14953.59,2019-01-06 23:09:43,2030-04-12 05:14:00
5504,1575,debito,activa,19514.77,2021-05-11 22:20:36,2028-06-07 17:39:04
5505,873,debito,activa,18727.47,2019-09-20 23:36:52,2028-12-08 17:41:36
5506,169,debito,activa,16795.23,2018-09-26 18:08:08,2029-07-11 19:19:34
5507,1604,credito,activa,1953.92,2022-09-20 13:09:24,2029-10-27 03:30:03
5508,1031,debito,activa,12547.63,2022-03-28 03:07:36,2030-07-04 23:40:18
5509,1735,debito,activa,16873.52,2019-09-16 19:51:04,2028-11-11 05:28:37
5510,4443,credito,activa,8587.21,2019-01-30 22:23:00,2028-06-15 08:19:11
5511,3668,debito,activa,14892.57,2022-05-30 01:41:53,2025-04-23 21:23:04
5512,4831,debito,activa,3624.15,2018-04-21 21:37:33,2029-10-26 17:26:56
5513,1277,credito,activa,4358.54,2021-12-27 23:58:03,2029-06-14 14:05:56
5514,543,debito,activa,13230.48,2022-01-27 15:23:28,2029-01-14 10:14:26
5515,355,debito,activa,9305.11,2018-12-06 17:16:18,2026-11-01 21:45:03
5516,4809,debito,activa,5146.77,2018-12-13 03:04:49,2025-08-19 12:15:27
5517,4037,debito,activa,6374.61,2019-12-12 09:00:46,2026-05-28 13:19:47
5518,3440,debito,bloqueada,12759.45,2018-04-29 03:48:56,2028-08-17 15:53:18
5519,584,credito,bloqueada,14782.04,2021-04-20 16:08:16,2029-03-05 02:01:16
5520,511,credito,activa,4944.67,2019-07-28 03:42:04,2029-02-12 08:09:56
5521,947,debito,activa,19148.69,2018-09-17 18:15:59,2026-12-20 16:46:58
5522,3474,debito,activa,1155.4,2023-11-25 23:48:58,2025-09-06 05:59:37
5523,1199,debito,activa,14301.18,2018-07-29 09:44:10,2030-02-14 04:03:26
5524,2872,credito,activa,6529.01,2020-01-22 02:19:26,2026-07-30 22:30:31
5525,3996,debito,activa,10091.78,2021-09-16 10:41:08,2026-02-14 15:34:06
5526,3922,debito,activa,11827.09,2023-03-27 17:38:47,2028-09-22 08:23:44
5527,4174,credito,activa,11668.91,2021-02-26 08:27:00,2030-07-19 19:12:08
5528,4536,debito,activa,15749.28,2021-09-23 03:44:31,2028-04-24 20:01:30
5529,3304,debito,activa,16652.79,2019-03-20 12:51:38,2030-09-28 23:55:32
5530,2448,debito,activa,2393.64,2021-10-05 07:41:05,2025-03-29 23:34:15
5531,3285,credito,activa,14357.17,2023-01-29 19:39:23,2028-12-01 08:35:20
5532,1217,debito,activa,8582.09,2018-05-08 13:03:07,2027-11-20 14:32:15
5533,1291,debito,activa,16553.2,2023-08-22 11:40:25,2030-12-01 16:43:29
5534,4222,debito,activa,12568.92,2022-04-14 16:34:33,2029-11-27 23:30:27
5535,502,credito,activa,1194.49,2019-08-11 02:34:52,2029-07-06 22:49:26
5536,2872,debito,activa,13662.84,2019-10-16 18:53:56,2029-07-20 10:58:49
5537,387,debito,activa,18588.49,2020-09-14 17:55:53,2030-04-16 08:38:51
5538,412,credito,activa,2578.84,2018-05-16 22:49:30,2029-01-16 06:04:26
5539,2007,debito,activa,10390.38,2022-11-03 04:54:11,2030-07-09 14:10:57
5540,2148,debito,activa,12891.22,2018-02-14 03:39:32,2029-08-20 07:31:26
5541,3869,debito,activa,4721.41,2019-04-20 10:55:20,2028-07-30 00:03:35
5542,1339,debito,activa,13363.14,2020-11-26 12:42:48,2027-12-31 22:06:25
5543,353,debito,activa,1946.17,2020-02-19 05:09:52,2027-01-08 01:15:25
5544,4965,credito,activa,18207.91,2019-06-30 08:23:29,2030-06-04 08:10:18
5545,3189,debito,activa,15490.42,2020-12-23 18:37:54,2026-10-09 05:58:01
5546,1303,credito,activa,18879.45,2021-12-06 11:51:31,2030-05-15 08:10:30
5547,847,credito,activa,8950.1,2019-09-16 09:29:44,2030-10-30 00:39:49
5548,526,credito,activa,1649.87,2023-06-25 06:11:59,2029-11-12 02:29:32
5549,2525,debito,activa,7489.15,2018-06-25 07:35:18,2030-12-10 11:47:53
5550,1879,debito,activa,10799.28,2021-04-30 18:19:38,2030-11-23 23:30:09
5551,4106,credito,activa,18781.57,2021-03-26 17:24:52,2027-08-18 07:21:54
5552,3631,credito,bloqueada,17778.26,2019-04-21 15:46:40,2026-09-23 17:55:04
5553,3810,credito,activa,12287.36,2020-06-25 14:36:09,2025-12-25 04:30:23
5554,2820,debito,activa,14865.29,2022-04-20 19:51:56,2030-02-16 06:26:52
5555,2908,debito,activa,19124.07,2018-07-17 18:02:31,2025-10-12 21:18:46
5556,3078,credito,activa,17161.24,2019-12-01 18:47:00,2030-05-12 05:36:54
5557,3831,credito,activa,13517.57,2019-07-26 13:17:15,2028-04-02 13:13:37
5558,1059,debito,activa,11261.05,2023-05-03 16:26:17,2027-10-19 14:16:25
5559,2490,credito,activa,10044.77,2019-08-27 18:58:23,2027-08-18 07:18:49
5560,3649,credito,activa,15375.59,2020-11-09 13:40:17,2026-08-09 06:20:25
5561,3265,debito,activa,16366.69,2023-08-07 08:56:49,2025-04-06 22:22:16
5562,3602,credito,activa,5135.24,2021-09-25 12:38:16,2029-05-12 06:20:11
5563,2294,debito,activa,10006.48,2018-03-20 15:13:33,2030-09-20 04:24:51
5564,675,credito,activa,15651.9,2021-09-30 16:20:04,2029-12-02 11:05:22
5565,1879,credito,activa,13838.44,2018-08-04 13:33:44,2030-06-02 21:15:21
5566,1012,debito,activa,12239.96,2020-02-03 14:23:44,2027-11-07 09:48:15
5567,794,credito,activa,7150.8,2023-02-13 07:01:31,2026-07-19 11:42:51
5568,233,credito,bloqueada,12575.16,2022-07-01 04:02:13,2026-12-26 10:46:41
5569,3028,credito,activa,12630.74,2020-06-13 04:24:39,2026-01-23 09:30:06
5570,3610,debito,activa,9216.23,2022-09-27 01:58:44,2026-03-26 15:58:45
